FIPS,nickel (elemental)_label,polycyclic aromatic compounds_label,"benzo[g,h,i]perylene_label",naphthalene_label,chromium (elemental)_label,nickel compounds_label,benzene_label,chromium compounds_label,cumene_label,xylene (mixed isomers)_label,ethylbenzene_label,toluene_label,styrene_label,arsenic compounds_label,formaldehyde_label,p-xylene_label,"1,3-phenylenediamine_label",phenanthrene_label,vinyl chloride_label,cadmium (elemental)_label,o-xylene_label,m-xylene_label,arsenic (elemental)_label,cadmium compounds_label,Count,Population,Rate_per_1M
48485,,,,0.0,,1.0,,1.0,,0.0,,0.0,,,,,,,,,,,,,1,135285.0,7.391802491037439
48491,,1.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,6,905101.0,6.629094432555041
48493,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,1,143505.0,6.968398313647608
48495,,,,,,,1.0,,,0.0,0.0,0.0,,,1.0,,,,,,,,,,0,7784.0,0.0
48497,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,0,191603.0,0.0
48499,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,67955.0,14.715620631300125
48501,,,,0.0,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,0,11272.0,0.0
48503,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0,33593.0,0.0
49003,1.0,1.0,,,1.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,2,57577.0,34.736092536950515
49005,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1,137634.0,7.265646569888254
49007,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1,20393.0,49.03643407051439
49011,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,,,,,,14,433570.0,32.290056968886226
49013,,0.0,,1.0,,,1.0,,1.0,0.0,0.0,1.0,,,1.0,,,,,,,,,,0,22006.0,0.0
49015,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,0,22970.0,0.0
49019,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,11251.0,0.0
49021,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3,59518.0,50.404919520145164
49023,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,26929.0,0.0
49027,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0,12933.0,0.0
49029,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,0,36944.0,0.0
49035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.0,,1.0,,,1.0,,26,1188522.0,21.875909743361923
49037,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,23452.0,42.64028654272557
49039,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,28569.0,0.0
49045,0.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,1.0,,,0.0,,5,72755.0,68.72379905161158
49047,,,,0.0,,,0.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,0,47692.0,0.0
49049,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9,709568.0,12.683773789122396
49053,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,5,203923.0,24.51905866429976
49057,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,6,274667.0,21.844633683696987
53009,,,,,,,,,,,,,0.0,,,,,,,,,,,,0,78399.0,0.0
53027,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,91645.0,0.0
53031,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,68190.0,0.0
53033,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,,,,,,,,30,2405602.0,12.470890862245708
53035,,,,,,1.0,,1.0,,1.0,,,0.0,,,,,,,,,,,,5,297479.0,16.80790912972008
53053,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,14,1101655.0,12.708152733841356
53057,,1.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,,,,,2,191238.0,10.458172538930548
53061,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,,,,,,10,964471.0,10.368378105718056
53067,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,3,322892.0,9.29103229562826
53073,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.0,,,,,,,6,257017.0,23.34475929607769
